Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
28.62,64.34370900366861,-34.677938172255395,33.89693384955767,-1.221454615602215,-0.742561001359653,-0.21592399804159795
28.63,60.59244533645868,-41.37227570794912,-2.0499966061929094,-1.1750542028415432,-0.7198548837834381,-0.25614163012716046
28.64,51.528657605704744,-55.38876536382208,-26.56768176922249,-0.9834712485914258,-0.6716043839339814,-0.2704412326464716
28.65,38.247347446844735,-58.30210719969301,-37.516994746112374,-0.9022705262602502,-0.6886339721161425,-0.2818809146619205
28.66,27.41742804602963,-42.36690330808908,-34.23288647063945,-0.8442700103094105,-0.5947938455706919,-0.3276396427237161
28.67,18.403092002037408,-18.75684247356125,-19.450971143041084,-0.7572692363831509,-0.5607346692063696,-0.34765908625075165
28.68,13.394342585743926,10.870362636990555,-2.776751255880028,-0.7659693137757769,-0.509645904659886,-0.3533789272584761
28.69,21.716355015072168,37.7182537443144,7.966876442796524,-0.8297698813217006,-0.4812632576896174,-0.40771741683185836
28.7,40.05586627698737,58.802948047990434,4.470226713169822,-0.8935704488676243,-0.48693978708367114,-0.4277368603588939
28.71,52.76494977474756,62.46402410808005,-10.702490643033885,-0.9863712743889678,-0.5493816104182622,-0.3447991657468894
28.72,55.477728019961525,52.04512364420267,-22.02889329664822,-1.0182715581619297,-0.5437050810242084,-0.26472139163874714
28.73,55.322308432996145,49.78075868218192,-23.45497789226068,-1.0182715581619297,-0.4812632576896174,-0.20734423653001127
28.74,51.26727011853569,49.95005699709936,-18.95732647532908,-0.963171068008632,-0.3365117581412474,-0.1987644750184246
28.75,40.97425474541918,44.3349962190043,-19.163011753542413,-0.937070835830754,-0.3904387873847578,-0.2818809146619205
28.76,31.557240680653017,33.330605749370775,-20.726219867963763,-0.8993705004627083,-0.5011311105688054,-0.2733011531503338
28.77,27.742396273320885,22.81294793512489,-15.666362023915712,-0.9283707584381281,-0.5266754928420472,-0.23898210710398712
28.78,29.374301936457407,15.406146657486937,-5.738619262152057,-0.937070835830754,-0.5124841693569129,-0.2475618686155738
28.79,31.090981919756867,11.434690353382017,2.9207309506293626,-0.942870887425838,-0.4812632576896174,-0.250421789119436
28.8,25.601844689206747,12.725590004627488,8.014869674379636,-0.942870887425838,-0.4585571401134025,-0.22754242508853822
28.81,4.090360947861674,17.550591979774495,5.039289316226717,-0.9109706036528762,-0.44720408132529504,-0.1873247930029757
28.82,-21.638645221589474,10.030925158858253,-11.340115005495225,-0.8645701908922044,-0.4500423460223219,-0.18160495199525126
28.83,-33.365759510795655,-10.940903601539487,-32.39543131860032,-0.8500700619044945,-0.46991019890151,-0.27616107365419607
28.84,-23.779196805703616,-27.468651595354455,-46.642564922844024,-0.8558701134995784,-0.4670719342044831,-0.36195868877006276
28.85,-12.815051397963861,-32.8861976727125,-50.749414311170284,-0.8703702424872883,-0.47274846359853684,-0.3791182117932361
28.86,-11.161952154786604,-28.20933172311825,-47.300757813126694,-0.9109706036528762,-0.4301744931431339,-0.29904043768509386
28.87,-13.691052706314203,-20.238202729088837,-43.14591519321732,-0.9312707842356701,-0.407468375566919,-0.27902099415805826
28.88,-12.885696664766309,-9.480705635376577,-46.39574258898802,-0.9312707842356701,-0.38476225799070407,-0.2704412326464716
28.89,-2.5573586582485768,9.233812259455311,-56.91997265757035,-0.8587701392971204,-0.27123167010962956,-0.28760075566964494
28.9,-1.2150985890020862,33.3094434600061,-62.795715438531296,-0.8703702424872883,-0.3961153167788115,-0.3190598812121294
28.91,-6.379267592260952,51.0646042369725,-61.46561730608506,-0.8616701650946624,-0.35637961102043547,-0.3047602786928183
28.92,-12.560728437475053,65.26450040067269,-51.099079284132955,-0.937070835830754,-0.40179184617286523,-0.3219198017159916
28.93,-12.532470330754075,75.09085676233903,-40.79424684564485,-0.9689711196037158,-0.407468375566919,-0.2818809146619205
28.94,-7.580237127902549,78.30047064931547,-39.854950741803954,-0.9834712485914258,-0.345026552232328,-0.1673053494759401
28.95,-6.230912531975814,75.87386146883219,-50.859113126217395,-0.9776711969963419,-0.32515869935313996,-0.14442598544504234
28.96,-13.556826699389553,76.09253845893387,-67.65674418030645,-0.9312707842356701,-0.3024525817769251,-0.16158550846821568
28.97,-22.64180801018422,67.98738163226149,-64.60574588680865,-0.9109706036528762,-0.3166439052620594,-0.18160495199525126
28.98,-28.59013947495025,47.25539215133013,-45.531864420492006,-1.0851534031177417,-0.37340919920259663,-0.27902099415805826
28.99,-27.572847632995014,37.69709145494972,-32.35429426295766,-1.0677532483324899,-0.2882612582917907,-0.15014582645276678
29.0,-26.703910851324917,43.93996681753028,-28.78908277392651,-0.9979713775791357,-0.24001075844233408,-0.05576844982531338
29.01,-30.094883657842367,54.76095077933658,-24.96333659915847,-0.9979713775791357,-0.22865769965422664,-0.06434821133690005
29.02,-31.211078873321025,61.49055879730478,-17.6203721669424,-1.030052912964444,-0.27974646420071014,-0.10152717788710897
29.03,-28.236913140938015,65.39147413686077,-10.976737680651665,-1.032952938761986,-0.28542299359476386,-0.09580733687938452
29.04,-23.63084174541848,74.92861254387648,-6.53393567124362,-1.0037714291742197,-0.29677605238287136,-0.0815077343600734
29.05,-21.137063827292103,78.63906727915035,-8.028582026260525,-1.0066714549717617,-0.2996143170798982,-0.08722757536779785
29.06,-21.850581021996817,54.67630162187786,-18.072879779011735,-1.0124715065668457,-0.31096737586800566,-0.035749006298277805
29.07,-24.245455566599766,22.079321903815988,-25.868351823297147,-1.0211715839594717,-0.29677605238287136,0.004289880755793336
29.08,-27.035943605296417,10.86330854053566,-31.435566686938092,-1.0124715065668457,-0.2769081995036833,-0.04432876780986448
29.09,-32.475629149084824,2.172661708107132,-47.19105899807958,-0.948670939020922,-0.29677605238287136,-0.09866725738324675
29.1,-41.1508679124253,-8.464915745871943,-71.53733976259805,-0.8732702682848303,-0.32515869935313996,-0.0929474163755223
29.11,-48.50504018656002,-5.502195234816763,-94.67693356159828,-0.8906704230700823,-0.3223204346561131,-0.0815077343600734
29.12,-52.09381974012432,-7.1175833229873255,-121.73825999853277,-0.9109706036528762,-0.2769081995036833,-0.05290852932145115
29.13,-50.05923605621385,-8.90932382253022,-167.46895352129766,-0.8616701650946624,-0.2314959643512535,-0.030029165290553356
