Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
7.08,-2.1185583655973543,10.856254444080768,54.22024227087797,-0.13298630342959344,0.23717249374530722,0.8123697265364487
7.09,-3.318389155175144,8.344996106138758,46.23026259552123,-0.153005746956629,0.22014290556314603,0.7543692105856089
7.1,-7.774903516464078,7.089366937167752,38.70654168106064,-0.16158550846821568,0.20595158207801173,0.7369690558003571
7.11,-13.191282509415243,6.066522951208226,31.931660594705985,-0.1875035380344671,0.16887674947309833,0.7166688752175632
7.12,-17.263851018039283,4.387647994943624,26.343619990632437,-0.20466306105764043,0.14900889659391028,0.7195689010151052
7.13,-20.925048970236652,2.5959074954007293,21.80819386191535,-0.2361221866001249,0.12346451432066853,0.7224689268126471
7.14,-23.448121716320234,3.153181115337299,17.7531555474549,-0.25614163012716046,0.11211145553256108,0.742769107395441
7.15,-24.010328143436684,4.03494317219896,13.966569246843745,-0.2704412326464716,0.10359666144148048,0.7572692363831509
7.16,-21.336419526663324,3.3365876231645246,10.264757266395529,-0.29332059667736937,0.10359666144148048,0.7891695201561127
7.17,-15.899472005890825,0.2821638581957315,6.8031391930756335,-0.3047602786928183,0.10359666144148048,0.8384699587143265
7.18,-9.72205748355032,-3.3154253337998445,3.6241021869655246,-0.32477972221985385,0.10359666144148048,0.8616701650946624
7.19,-4.065712332683596,-5.488087041906977,1.5683249230143206,-0.32477972221985385,0.10075839674445362,0.9225707068430441
7.2,0.5142131955333384,-5.608006681640163,-0.2755165405295428,-0.3276396427237161,0.10643492613850736,0.9544709906160059
7.21,4.264541434956487,-5.368167402173791,-2.790488038696651,-0.3304995632275783,0.10359666144148048,1.0066714549717617
7.22,7.397813839739629,-4.592216792135529,-6.718364872912697,-0.33335948373144053,0.11494972022958794,1.0416530161546118
7.23,9.14613870455298,-1.530738930711843,-12.320534530346734,-0.3276396427237161,0.1263027790176954,1.0532531193447798
7.24,9.557509260979652,3.7104547352738684,-18.325382208554718,-0.33335948373144053,0.14333236719985656,1.0561531451423218
7.25,9.077576945148534,9.44543515310211,-24.443262313646617,-0.33907932473916497,0.14900889659391028,1.0532531193447798
7.26,8.117712313486303,14.820656651730795,-31.1121754997976,-0.3419392452430272,0.1575236906849909,1.0503530935472378
7.27,7.390957663799185,18.71451789483189,-37.61154004562271,-0.33907932473916497,0.14333236719985656,1.035852964559528
7.28,6.39681215243473,21.197559846954324,-42.60616040855571,-0.3419392452430272,0.12914104371472226,1.030052912964444
7.29,4.86102874177516,23.109219986230407,-46.24439164888172,-0.33907932473916497,0.10359666144148048,1.0240716097570135
7.3,2.8384568393440284,24.654067109852036,-48.773492200409315,-0.3304995632275783,0.09224360265337304,1.0240716097570135
7.31,0.49364466771200494,25.599316034807735,-49.50820297515477,-0.32477972221985385,0.06953748507715814,1.0211715839594717
7.32,-1.9060169114435745,26.537510863308544,-48.43439491975757,-0.32477972221985385,0.055346161592023824,1.0211715839594717
7.33,-3.997150573279151,27.242920508797873,-46.357424075765636,-0.3362194042353028,0.052507896894996964,1.0182715581619297
7.34,-4.504507592872045,26.25534700511281,-44.0755819580466,-0.34765908625075165,0.04683136750094324,1.0240716097570135
7.35,-3.66119795219737,23.560682159343575,-41.913836793891726,-0.3505190067546139,0.04683136750094324,1.032952938761986
7.36,-1.8785922076817965,20.703773095111796,-39.94989837678371,-0.3276396427237161,0.0496696321979701,1.0561531451423218
7.37,0.9667208076026763,18.15724427489532,-37.32189445173268,-0.3076201991966805,0.04683136750094324,1.0880534289152837
7.38,6.753333301337845,13.8683536303202,-33.443469304278345,-0.2733011531503338,0.04115483810688951,1.1025535579029935
7.39,15.035593837394817,6.546201510140969,-28.809139802037834,-0.25328170962329827,0.02128698522770147,1.1286537900808715
7.4,23.68123169829535,-1.107493143418246,-25.919748389817755,-0.2332622660962627,0.026963514621755197,1.1460539448661233
7.41,30.722524389131863,-6.581471992415436,-25.990393656620203,-0.19322337904219153,0.07521401447121186,1.1663541254489174
7.42,34.12318765559234,-8.33088791322897,-28.568945894909515,-0.18464361753060488,0.12914104371472226,1.1547540222587493
7.43,33.746097978867894,-7.420909470547737,-33.26685613727223,-0.17302519048366458,0.15468542598796403,1.1431539190685813
7.44,30.222023545479413,-5.523357524181443,-39.29996192220119,-0.16158550846821568,0.2087898467750386,1.1112536352956195
7.45,23.89377315244913,-2.3983927946637174,-46.19493996212001,-0.153005746956629,0.22865769965422664,1.0793533515226577
7.46,15.536094681047267,1.629496281080349,-53.52791865621399,-0.13584622393345566,0.25136381723044154,1.0648532225349479
7.47,6.410524504315619,5.49514113836187,-59.808282874951516,-0.12726646242186898,0.2456872878363878,1.0387529903570698
7.48,-2.289962764108467,8.902269726075327,-63.63019180896389,-0.11296685990255786,0.2314959643512535,1.032952938761986
7.49,-8.913028722577867,10.623469261069289,-65.14200051853626,-0.10438709839097118,0.1945985232899043,1.0416530161546118
7.5,-12.704494017643682,10.397738174512703,-64.71812891772157,-0.09580733687938452,0.17473067041071624,1.0532531193447798
7.51,-14.349976243350365,9.353731899188498,-63.057965147864074,-0.07864781385621117,0.14333236719985656,1.0619531967374058
7.52,-14.384257123052588,7.8159388720217615,-60.6913487099821,-0.07292797284848672,0.12346451432066853,1.0706532741300316
7.53,-13.273556620700576,5.995981986659293,-57.300375903464655,-0.06434821133690005,0.11494972022958794,1.0735532999275736
7.54,-11.751485561921895,4.916705229060621,-52.44704607413656,-0.04432876780986448,0.09792013204742676,1.0619531967374058
7.55,-9.872893354240098,4.429972573672984,-46.512843662731015,-0.03860892680214003,0.0950818673503999,1.0387529903570698
7.56,-7.445807071322741,3.95029401474024,-40.64928651812793,-0.030029165290553356,0.10359666144148048,1.0240716097570135
7.57,-4.264541434956487,3.548210516811323,-35.188407394298785,-0.02716924478669113,0.1263027790176954,0.9979713775791357
7.58,-0.35652114890311465,3.724562928183655,-30.539948838697782,-0.02716924478669113,0.13481757310877598,0.9892713001865098
7.59,4.1479864439689305,4.253620162300652,-27.424492572709873,-0.03288908579441558,0.15468542598796403,0.9776711969963419
7.6,9.194131936136092,4.225403776481079,-25.877361229736287,-0.035749006298277805,0.16036195538201775,0.9602710422110899
7.61,14.055160677911251,3.110856536607939,-25.70074806273017,-0.047188688313726704,0.17473067041071624,0.9544709906160059
7.62,17.44211159249084,1.819956885362468,-26.972362865174215,-0.05290852932145115,0.1945985232899043,0.934170810033212
7.63,18.696791789592186,0.5713818128463561,-29.522656996742548,-0.05290852932145115,0.20311331738098487,0.9225707068430441
7.64,17.044453387945058,-0.46557036602295687,-32.50388725580581,-0.05576844982531338,0.20595158207801173,0.9022705262602502
7.65,12.951316351499685,-0.4161916908387039,-34.95527801385071,-0.0586283703291756,0.20595158207801173,0.8906704230700823
7.66,7.226409441228516,0.860599767496981,-36.39644145662063,-0.06148829083303783,0.200275052683958,0.8906704230700823
7.67,1.563208114421349,2.5112583379420097,-37.34308803177341,-0.06434821133690005,0.18892199389585054,0.8964704746651663
7.68,-2.6807647927138043,3.548210516811323,-37.97183090631519,-0.06720813184076227,0.1775689351077431,0.8993705004627083
7.69,-4.957015204941383,4.056105461563639,-38.325057240327425,-0.0700680523446245,0.14900889659391028,0.9196706810455021
7.7,-4.765042278608936,3.9220776289206674,-37.865863006111525,-0.07292797284848672,0.13481757310877598,0.937070835830754
7.71,-2.502504218262247,2.483041952122437,-36.3611188232194,-0.08436765486393562,0.09792013204742676,0.942870887425838
7.72,0.7336108256275629,0.32448843692509116,-33.994502385337434,-0.09008749587166007,0.06386095568310442,0.9544709906160059
7.73,3.476081201805368,-1.9187142357309739,-30.730691059064387,-0.09008749587166007,0.04683136750094324,0.9602710422110899
7.74,4.840460213953826,-3.3577499125292043,-26.011587236660937,-0.09008749587166007,0.03831657340986265,0.963171068008632
7.75,5.005008436524494,-3.8515366643717344,-20.218675358860295,-0.09008749587166007,0.004257397045540294,0.9776711969963419
7.76,5.4643722245342765,-5.572736199365696,-14.941473928717512,-0.09580733687938452,-0.004257397045540294,0.9863712743889678
7.77,7.452663247263185,-8.514294421056196,-9.904466405703051,-0.09580733687938452,-0.00993392643959402,1.0182715581619297
7.78,10.633928883629439,-11.067877337727566,-5.573911550713058,-0.09866725738324675,-0.015610455833647745,1.032952938761986
7.79,14.823052383241036,-13.043024345097686,-2.3101002244400126,-0.10724701889483342,-0.007095661742567157,1.0590531709398638
7.8,19.238429688887305,-15.709472805047348,0.35322633401223436,-0.11296685990255786,0.015610455833647745,1.0735532999275736
7.81,22.522537964360225,-18.15724427489532,2.345422857841236,-0.1301263829257312,0.026963514621755197,1.0706532741300316
7.82,23.825211393044682,-19.046060428211874,3.7018119804482157,-0.1415660649411801,0.0496696321979701,1.0764533257251157
7.83,23.797786689282905,-19.285899707678244,4.4012001217924395,-0.14728590594890456,0.06102269098607755,1.0764533257251157
7.84,23.084744391476676,-18.98257356011783,4.29523222158877,-0.14728590594890456,0.08656707325931931,1.0764533257251157
7.85,21.473543045472216,-17.69167390887236,3.115456265987907,-0.14442598544504234,0.10927319083553422,1.0735532999275736
7.86,18.923045595626856,-15.420254850396724,1.1656469022403733,-0.1415660649411801,0.1177879849266148,1.0735532999275736
